"date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,250,"Labridae","Halichoeres hortulanus","Invertivore",11,18.46605602,0.738642241,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,250,"Labridae","Halichoeres hortulanus","Invertivore",12,24.10783993,0.964313597,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,250,"Labridae","Halichoeres hortulanus","Invertivore",14,38.66190619,1.546476248,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi",NA,9,23.95677314,2.395677314,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Nemanthias carberryi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Nemanthias carberryi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Nemanthias carberryi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Nemanthias carberryi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Nemanthias carberryi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Nemanthias carberryi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Nemanthias carberryi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Nemanthias carberryi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.1",8,1,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus thompsoni","Planktivore",11,20.40423,0.8161692,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Acanthuridae","Acanthurus thompsoni","Planktivore",11,20.40423,0.8161692,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Balistidae","Balistapus undulatus","Invertivore",10,20.76959335,0.830783734,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Balistidae","Balistapus undulatus","Invertivore",13,52.76946215,2.110778486,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Balistidae","Balistapus undulatus","Invertivore",13,52.76946215,2.110778486,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Labridae","Halichoeres hortulanus","Invertivore",11,18.46605602,0.738642241,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Labridae","Halichoeres hortulanus","Invertivore",12,24.10783993,0.964313597,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Labridae","Halichoeres hortulanus","Invertivore",13,30.80841763,1.232336705,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Labridae","Halichoeres hortulanus","Invertivore",13,30.80841763,1.232336705,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Labridae","Halichoeres hortulanus","Invertivore",13,30.80841763,1.232336705,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Labridae","Halichoeres hortulanus","Invertivore",13,30.80841763,1.232336705,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,250,"Labridae","Halichoeres hortulanus","Invertivore",13,30.80841763,1.232336705,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi",NA,8,16.40101235,1.640101235,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.2",8,2,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus thompsoni","Planktivore",11,20.40423,0.8161692,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Acanthuridae","Acanthurus thompsoni","Planktivore",12,26.49024,1.0596096,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Balistidae","Balistapus undulatus","Invertivore",11,29.14322415,1.165728966,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Balistidae","Balistapus undulatus","Invertivore",12,39.7043547,1.588174188,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Balistidae","Balistapus undulatus","Invertivore",13,52.76946215,2.110778486,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Balistidae","Balistapus undulatus","Invertivore",13,52.76946215,2.110778486,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,18,110.2617989,4.410471957,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Caesionidae","Caesio varilineata",NA,19,129.3005529,5.172022118,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Labridae","Halichoeres hortulanus","Invertivore",10,13.78945054,0.551578022,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Labridae","Halichoeres hortulanus","Invertivore",10,13.78945054,0.551578022,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Labridae","Halichoeres hortulanus","Invertivore",10,13.78945054,0.551578022,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Labridae","Halichoeres hortulanus","Invertivore",12,24.10783993,0.964313597,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,250,"Labridae","Halichoeres hortulanus","Invertivore",13,30.80841763,1.232336705,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
